ID,PROJDATE,PROJECT,CATEGORY,COUNTRY,CLIENTID,GROSSSALES,DISCOUNT,NETSALES,COSTOFSALES,GROSSINCOME,OTHERINCOME,TOTALTAXABLEINCOME,OSD40,NETTAXABLEINCOME,ATAXRATE,TAXDUE,CWHTPQ,NETTAXPAYABLE,PROFITAFTERTAX,DIVIDEND,RETAINEDEARNINGS,CSAT
1985,2021-06-07,P101985,IT07,GERMANY,C2001,172501.07,2400.31,170100.76,17596.71,152504.05,860.95,153365.00,61346.00,92019.00,0.30,27605.70,4140.86,23464.85,64413.30,12882.66,51530.64,9.03
1986,2021-06-08,P101986,IT06,SPAIN,C2018,118152.68,4624.81,113527.87,19301.74,94226.13,4784.67,99010.80,39604.32,59406.48,0.30,17821.94,2673.29,15148.65,41584.54,8316.91,33267.63,9.84
1987,2021-06-09,P101987,IT04,SPAIN,C2007,107922.26,2743.37,105178.89,21318.71,83860.18,4109.19,87969.37,35187.75,52781.62,0.30,15834.49,2375.17,13459.31,36947.14,7389.43,29557.71,8.73
1988,2021-06-10,P101988,IT04,SPAIN,C2022,185067.65,3503.39,181564.26,17031.93,164532.33,2388.02,166920.35,66768.14,100152.21,0.30,30045.66,4506.85,25538.81,70106.55,14021.31,56085.24,9.37
1989,2021-06-11,P101989,IT04,SPAIN,C2022,107633.10,2745.57,104887.53,12683.53,92204.00,2382.75,94586.75,37834.70,56752.05,0.30,17025.62,2553.84,14471.77,39726.44,7945.29,31781.15,7.89
1990,2021-06-12,P101990,IT06,SPAIN,C2006,147122.15,1693.91,145428.24,14175.71,131252.53,1567.59,132820.12,53128.05,79692.07,0.30,23907.62,3586.14,20321.48,55784.45,11156.89,44627.56,8.43
1991,2021-06-13,P101991,IT06,FRANCE,C2004,110306.61,2182.82,108123.79,20775.60,87348.19,3809.50,91157.69,36463.08,54694.61,0.30,16408.38,2461.26,13947.13,38286.23,7657.25,30628.98,9.18
1992,2021-06-14,P101992,IT06,GERMANY,C2015,136214.52,2242.07,133972.45,10120.70,123851.75,44.99,123896.74,49558.70,74338.04,0.30,22301.41,3345.21,18956.20,52036.63,10407.33,41629.30,7.49
1993,2021-06-15,P101993,IT06,POLAND,C2021,126098.89,3157.12,122941.77,20095.98,102845.79,4994.06,107839.85,43135.94,64703.91,0.30,19411.17,2911.68,16499.50,45292.74,9058.55,36234.19,8.16
1994,2021-06-16,P101994,IT03,CANADA,C2008,172579.06,1933.33,170645.73,23000.74,147644.99,3499.80,151144.79,60457.92,90686.87,0.30,27206.06,4080.91,23125.15,63480.81,12696.16,50784.65,9.31
1995,2021-06-17,P101995,IT02,FRANCE,C2006,116502.03,2445.29,114056.74,21647.35,92409.39,204.34,92613.73,37045.49,55568.24,0.30,16670.47,2500.57,14169.90,38897.77,7779.55,31118.21,7.09
1996,2021-06-18,P101996,IT03,CANADA,C2024,180152.59,3701.15,176451.44,19150.52,157300.92,1177.74,158478.66,63391.46,95087.20,0.30,28526.16,4278.92,24247.23,66561.04,13312.21,53248.83,9.58
1997,2021-06-19,P101997,IT08,CANADA,C2023,173010.54,4635.89,168374.65,22729.07,145645.58,4132.04,149777.62,59911.05,89866.57,0.30,26959.97,4044.00,22915.98,62906.60,12581.32,50325.28,8.13
1998,2021-06-20,P101998,IT05,POLAND,C2024,105666.14,4229.21,101436.93,22393.37,79043.56,1925.83,80969.39,32387.76,48581.63,0.30,14574.49,2186.17,12388.32,34007.14,6801.43,27205.72,9.67
1999,2021-06-21,P101999,IT06,POLAND,C2010,149587.13,2932.79,146654.34,15343.25,131311.09,831.03,132142.12,52856.85,79285.27,0.30,23785.58,3567.84,20217.74,55499.69,11099.94,44399.75,8.93
2000,2021-06-22,P102000,IT04,POLAND,C2003,120950.16,4012.79,116937.37,18601.57,98335.80,2833.75,101169.55,40467.82,60701.73,0.30,18210.52,2731.58,15478.94,42491.21,8498.24,33992.97,7.19
2001,2021-06-23,P102001,IT08,GERMANY,C2018,107785.22,1401.72,106383.50,24862.56,81520.94,3194.82,84715.76,33886.30,50829.46,0.30,15248.84,2287.33,12961.51,35580.62,7116.12,28464.50,9.37
2002,2021-06-24,P102002,IT02,GERMANY,C2003,169779.79,3859.57,165920.22,26441.93,139478.29,573.99,140052.28,56020.91,84031.37,0.30,25209.41,3781.41,21428.00,58821.96,11764.39,47057.57,9.99
2003,2021-06-25,P102003,IT03,CANADA,C2002,144008.28,4393.71,139614.57,26020.33,113594.24,703.29,114297.53,45719.01,68578.52,0.30,20573.56,3086.03,17487.52,48004.96,9600.99,38403.97,7.13
2004,2021-06-26,P102004,IT08,FRANCE,C2020,171356.93,1026.97,170329.96,16286.19,154043.77,160.01,154203.78,61681.51,92522.27,0.30,27756.68,4163.50,23593.18,64765.59,12953.12,51812.47,7.14
2005,2021-06-27,P102005,IT07,CANADA,C2005,111148.89,1256.73,109892.16,20313.95,89578.21,3436.57,93014.78,37205.91,55808.87,0.30,16742.66,2511.40,14231.26,39066.21,7813.24,31252.97,7.25
2006,2021-06-28,P102006,IT03,CANADA,C2012,184176.61,1867.76,182308.85,10518.16,171790.69,4633.23,176423.92,70569.57,105854.35,0.30,31756.31,4763.45,26992.86,74098.05,14819.61,59278.44,7.75
2007,2021-06-29,P102007,IT05,SPAIN,C2010,142285.11,4376.06,137909.05,22247.05,115662.00,1434.03,117096.03,46838.41,70257.62,0.30,21077.29,3161.59,17915.69,49180.33,9836.07,39344.27,9.57
2008,2021-06-30,P102008,IT07,SPAIN,C2013,96572.44,4768.02,91804.42,16248.04,75556.38,158.63,75715.01,30286.00,45429.01,0.30,13628.70,2044.31,11584.40,31800.30,6360.06,25440.24,8.57
2009,2021-07-01,P102009,IT07,SPAIN,C2013,147185.42,4157.92,143027.50,25915.02,117112.48,262.26,117374.74,46949.90,70424.84,0.30,21127.45,3169.12,17958.34,49297.39,9859.48,39437.91,8.70
2010,2021-07-02,P102010,IT05,SPAIN,C2021,180975.86,4129.02,176846.84,24482.37,152364.47,1834.10,154198.57,61679.43,92519.14,0.30,27755.74,4163.36,23592.38,64763.40,12952.68,51810.72,9.52
2011,2021-07-03,P102011,IT04,SPAIN,C2019,142591.37,2978.92,139612.45,13771.29,125841.16,3194.83,129035.99,51614.40,77421.59,0.30,23226.48,3483.97,19742.51,54195.12,10839.02,43356.09,8.46
2012,2021-07-04,P102012,IT02,SPAIN,C2023,145363.37,2508.50,142854.87,21721.79,121133.08,4083.18,125216.26,50086.50,75129.76,0.30,22538.93,3380.84,19158.09,52590.83,10518.17,42072.66,9.45
2013,2021-07-05,P102013,IT03,GERMANY,C2017,129241.25,4005.25,125236.00,21071.17,104164.83,3613.57,107778.40,43111.36,64667.04,0.30,19400.11,2910.02,16490.10,45266.93,9053.39,36213.54,9.84
2014,2021-07-06,P102014,IT07,SPAIN,C2011,131735.58,4960.09,126775.49,20655.84,106119.65,1500.22,107619.87,43047.95,64571.92,0.30,19371.58,2905.74,16465.84,45200.35,9040.07,36160.28,9.94
2015,2021-07-07,P102015,IT06,SPAIN,C2023,114110.48,2750.46,111360.02,26263.90,85096.12,3715.97,88812.09,35524.84,53287.25,0.30,15986.18,2397.93,13588.25,37301.08,7460.22,29840.86,7.73
2016,2021-07-08,P102016,IT06,SPAIN,C2004,109381.61,3994.87,105386.74,29446.20,75940.54,3930.22,79870.76,31948.30,47922.46,0.30,14376.74,2156.51,12220.23,33545.72,6709.14,26836.58,8.24
2017,2021-07-09,P102017,IT04,SPAIN,C2024,180743.95,3054.06,177689.89,16741.28,160948.61,1665.40,162614.01,65045.60,97568.41,0.30,29270.52,4390.58,24879.94,68297.88,13659.58,54638.31,7.09
2018,2021-07-10,P102018,IT06,SPAIN,C2025,107831.45,1953.39,105878.06,14985.36,90892.70,2777.96,93670.66,37468.26,56202.40,0.30,16860.72,2529.11,14331.61,39341.68,7868.34,31473.34,8.06
2019,2021-07-11,P102019,IT03,TURKEY,C2002,158515.77,4721.40,153794.37,15292.86,138501.51,2150.06,140651.57,56260.63,84390.94,0.30,25317.28,3797.59,21519.69,59073.66,11814.73,47258.93,7.14
2020,2021-07-12,P102020,IT06,TURKEY,C2018,148225.96,1152.52,147073.44,28573.80,118499.64,2839.87,121339.51,48535.80,72803.71,0.30,21841.11,3276.17,18564.95,50962.59,10192.52,40770.08,8.92
2021,2021-07-13,P102021,IT03,TURKEY,C2018,119887.47,2381.70,117505.77,22926.62,94579.15,2103.01,96682.16,38672.86,58009.30,0.30,17402.79,2610.42,14792.37,40606.51,8121.30,32485.21,9.22
2022,2021-07-14,P102022,IT01,TURKEY,C2021,121014.55,3715.86,117298.69,10905.77,106392.92,3124.98,109517.90,43807.16,65710.74,0.30,19713.22,2956.98,16756.24,45997.52,9199.50,36798.01,9.33
2023,2021-07-15,P102023,IT07,TURKEY,C2023,116003.24,4351.84,111651.40,14124.98,97526.42,55.52,97581.94,39032.78,58549.16,0.30,17564.75,2634.71,14930.04,40984.41,8196.88,32787.53,9.68
2024,2021-07-16,P102024,IT04,TURKEY,C2002,126205.13,1264.08,124941.05,10229.76,114711.29,77.52,114788.81,45915.52,68873.29,0.30,20661.99,3099.30,17562.69,48211.30,9642.26,38569.04,8.51
2025,2021-07-17,P102025,IT04,TURKEY,C2007,164907.47,2937.57,161969.90,18257.43,143712.47,3732.98,147445.45,58978.18,88467.27,0.30,26540.18,3981.03,22559.15,61927.09,12385.42,49541.67,7.26
2026,2021-07-18,P102026,IT02,TURKEY,C2010,90518.81,2943.03,87575.78,29785.28,57790.50,3761.94,61552.44,24620.98,36931.46,0.30,11079.44,1661.92,9417.52,25852.02,5170.40,20681.62,9.78
2027,2021-07-19,P102027,IT01,TURKEY,C2017,165223.97,4293.13,160930.84,20044.28,140886.56,1993.07,142879.63,57151.85,85727.78,0.30,25718.33,3857.75,21860.58,60009.44,12001.89,48007.56,8.86
2028,2021-07-20,P102028,IT06,TURKEY,C2013,148248.99,1807.35,146441.64,19189.75,127251.89,200.73,127452.62,50981.05,76471.57,0.30,22941.47,3441.22,19500.25,53530.10,10706.02,42824.08,8.42
2029,2021-07-21,P102029,IT06,TURKEY,C2002,168157.33,4051.17,164106.16,27108.89,136997.27,1538.37,138535.64,55414.26,83121.38,0.30,24936.42,3740.46,21195.95,58184.97,11636.99,46547.98,7.85
2030,2021-07-22,P102030,IT05,SPAIN,C2007,133439.91,2472.55,130967.36,13491.09,117476.27,3605.64,121081.91,48432.76,72649.15,0.30,21794.74,3269.21,18525.53,50854.40,10170.88,40683.52,9.51
2031,2021-07-23,P102031,IT04,SPAIN,C2019,145591.93,3247.61,142344.32,18189.12,124155.20,4042.93,128198.13,51279.25,76918.88,0.30,23075.66,3461.35,19614.31,53843.21,10768.64,43074.57,7.24
2032,2021-07-24,P102032,IT04,SPAIN,C2014,182270.56,1128.07,181142.49,24234.40,156908.09,2303.83,159211.92,63684.77,95527.15,0.30,28658.15,4298.72,24359.42,66869.01,13373.80,53495.21,7.57
2033,2021-07-25,P102033,IT03,TURKEY,C2019,176935.45,3906.75,173028.70,20923.61,152105.09,3526.75,155631.84,62252.74,93379.10,0.30,28013.73,4202.06,23811.67,65365.37,13073.07,52292.30,7.37
2034,2021-07-26,P102034,IT04,TURKEY,C2023,182259.94,2059.73,180200.21,12623.90,167576.31,4059.99,171636.30,68654.52,102981.78,0.30,30894.53,4634.18,26260.35,72087.25,14417.45,57669.80,9.20
2035,2021-07-27,P102035,IT02,TURKEY,C2004,185262.54,3392.62,181869.92,13970.90,167899.02,1099.63,168998.65,67599.46,101399.19,0.30,30419.76,4562.96,25856.79,70979.43,14195.89,56783.55,9.93
2036,2021-07-28,P102036,IT07,TURKEY,C2015,187910.53,3313.05,184597.48,20089.89,164507.59,240.22,164747.81,65899.12,98848.69,0.30,29654.61,4448.19,25206.41,69194.08,13838.82,55355.26,9.85
2037,2021-07-29,P102037,IT07,TURKEY,C2024,155982.94,3920.92,152062.02,11518.82,140543.20,1513.75,142056.95,56822.78,85234.17,0.30,25570.25,3835.54,21734.71,59663.92,11932.78,47731.14,8.10
2038,2021-07-30,P102038,IT04,TURKEY,C2006,115545.18,3713.02,111832.16,26735.48,85096.68,4946.14,90042.82,36017.13,54025.69,0.30,16207.71,2431.16,13776.55,37817.98,7563.60,30254.39,7.53
2039,2021-07-31,P102039,IT05,TURKEY,C2017,167813.95,2198.91,165615.04,13806.76,151808.28,479.88,152288.16,60915.26,91372.90,0.30,27411.87,4111.78,23300.09,63961.03,12792.21,51168.82,8.50
2040,2021-08-01,P102040,IT07,TURKEY,C2012,93979.97,2111.05,91868.92,20182.03,71686.89,3992.06,75678.95,30271.58,45407.37,0.30,13622.21,2043.33,11578.88,31785.16,6357.03,25428.13,9.50
2041,2021-08-02,P102041,IT02,TURKEY,C2003,157162.66,4245.88,152916.78,18486.73,134430.05,3251.89,137681.94,55072.78,82609.16,0.30,24782.75,3717.41,21065.34,57826.41,11565.28,46261.13,9.48
2042,2021-08-03,P102042,IT03,TURKEY,C2015,117059.15,1821.30,115237.85,21347.89,93889.96,555.34,94445.30,37778.12,56667.18,0.30,17000.15,2550.02,14450.13,39667.03,7933.41,31733.62,8.84
2043,2021-08-04,P102043,IT03,TURKEY,C2001,189393.84,2517.41,186876.43,23010.65,163865.78,2435.28,166301.06,66520.42,99780.64,0.30,29934.19,4490.13,25444.06,69846.45,13969.29,55877.16,7.48
2044,2021-08-05,P102044,IT06,TURKEY,C2014,170389.46,2906.75,167482.71,23191.81,144290.90,605.04,144895.94,57958.38,86937.56,0.30,26081.27,3912.19,22169.08,60856.29,12171.26,48685.04,9.05
2045,2021-08-06,P102045,IT08,TURKEY,C2009,164903.54,4375.32,160528.22,26932.18,133596.04,3405.89,137001.93,54800.77,82201.16,0.30,24660.35,3699.05,20961.30,57540.81,11508.16,46032.65,7.01
2046,2021-08-07,P102046,IT01,TURKEY,C2018,176866.73,3987.47,172879.26,15825.92,157053.34,1281.94,158335.28,63334.11,95001.17,0.30,28500.35,4275.05,24225.30,66500.82,13300.16,53200.65,8.45
2047,2021-08-08,P102047,IT03,SPAIN,C2001,186694.03,4519.65,182174.38,16358.66,165815.72,1870.96,167686.68,67074.67,100612.01,0.30,30183.60,4527.54,25656.06,70428.41,14085.68,56342.72,8.48
2048,2021-08-09,P102048,IT05,SPAIN,C2014,139771.53,3448.45,136323.08,15836.59,120486.49,3484.24,123970.73,49588.29,74382.44,0.30,22314.73,3347.21,18967.52,52067.71,10413.54,41654.17,9.63
2049,2021-08-10,P102049,IT01,SPAIN,C2018,106589.52,2861.06,103728.46,19182.93,84545.53,4639.20,89184.73,35673.89,53510.84,0.30,16053.25,2407.99,13645.26,37457.59,7491.52,29966.07,8.51
2050,2021-08-11,P102050,IT04,TURKEY,C2023,146911.46,2595.52,144315.94,15356.40,128959.54,1040.59,130000.13,52000.05,78000.08,0.30,23400.02,3510.00,19890.02,54600.05,10920.01,43680.04,7.97
2051,2021-08-12,P102051,IT05,TURKEY,C2005,130869.13,2264.95,128604.18,28916.01,99688.17,4240.25,103928.42,41571.37,62357.05,0.30,18707.12,2806.07,15901.05,43649.94,8729.99,34919.95,7.19
2052,2021-08-13,P102052,IT03,TURKEY,C2011,119806.93,1391.89,118415.04,23091.75,95323.29,3833.47,99156.76,39662.70,59494.06,0.30,17848.22,2677.23,15170.98,41645.84,8329.17,33316.67,9.70
2053,2021-08-14,P102053,IT05,TURKEY,C2022,110314.96,2999.51,107315.45,14223.23,93092.22,4640.80,97733.02,39093.21,58639.81,0.30,17591.94,2638.79,14953.15,41047.87,8209.57,32838.29,8.83
2054,2021-08-15,P102054,IT02,TURKEY,C2020,174915.42,2967.05,171948.37,13917.56,158030.81,2904.06,160934.87,64373.95,96560.92,0.30,28968.28,4345.24,24623.04,67592.65,13518.53,54074.12,9.20
2055,2021-08-16,P102055,IT03,FRANCE,C2012,151842.94,4290.08,147552.86,19380.57,128172.29,55.93,128228.22,51291.29,76936.93,0.30,23081.08,3462.16,19618.92,53855.85,10771.17,43084.68,9.12
2056,2021-08-17,P102056,IT08,CANADA,C2023,112586.67,2773.52,109813.15,18295.05,91518.10,4017.75,95535.85,38214.34,57321.51,0.30,17196.45,2579.47,14616.99,40125.06,8025.01,32100.05,9.25
2057,2021-08-18,P102057,IT04,CANADA,C2021,91799.27,3694.86,88104.41,25852.73,62251.68,4308.55,66560.23,26624.09,39936.14,0.30,11980.84,1797.13,10183.72,27955.30,5591.06,22364.24,9.64
2058,2021-08-19,P102058,IT01,SPAIN,C2010,143599.43,4185.22,139414.21,12986.58,126427.63,512.68,126940.31,50776.12,76164.19,0.30,22849.26,3427.39,19421.87,53314.93,10662.99,42651.94,9.36
2059,2021-08-20,P102059,IT07,SPAIN,C2024,173935.39,1423.86,172511.53,22358.91,150152.62,521.78,150674.40,60269.76,90404.64,0.30,27121.39,4068.21,23053.18,63283.25,12656.65,50626.60,8.71
2060,2021-08-21,P102060,IT08,SPAIN,C2009,90681.26,1144.02,89537.24,13680.10,75857.14,3635.47,79492.61,31797.04,47695.57,0.30,14308.67,2146.30,12162.37,33386.90,6677.38,26709.52,9.64
2061,2021-08-22,P102061,IT05,SPAIN,C2006,119742.85,3869.05,115873.80,11333.18,104540.62,153.50,104694.12,41877.65,62816.47,0.30,18844.94,2826.74,16018.20,43971.53,8794.31,35177.22,9.23
2062,2021-08-23,P102062,IT07,SPAIN,C2017,143283.42,1529.13,141754.29,20629.92,121124.37,1442.36,122566.73,49026.69,73540.04,0.30,22062.01,3309.30,18752.71,51478.03,10295.61,41182.42,9.07
2063,2021-08-24,P102063,IT01,SPAIN,C2017,168830.13,3938.83,164891.30,27268.89,137622.41,3379.79,141002.20,56400.88,84601.32,0.30,25380.40,3807.06,21573.34,59220.92,11844.18,47376.74,8.54
2064,2021-08-25,P102064,IT06,GERMANY,C2021,114614.32,3763.57,110850.75,11831.05,99019.70,561.93,99581.63,39832.65,59748.98,0.30,17924.69,2688.70,15235.99,41824.28,8364.86,33459.43,8.39
2065,2021-08-26,P102065,IT04,SPAIN,C2001,104738.36,2484.42,102253.94,18043.64,84210.30,2925.81,87136.11,34854.44,52281.67,0.30,15684.50,2352.67,13331.82,36597.17,7319.43,29277.73,8.05
2066,2021-08-27,P102066,IT07,SPAIN,C2014,163284.81,4696.05,158588.76,26437.88,132150.88,4765.74,136916.62,54766.65,82149.97,0.30,24644.99,3696.75,20948.24,57504.98,11501.00,46003.98,8.46
2067,2021-08-28,P102067,IT05,SPAIN,C2009,143630.13,1509.72,142120.41,28409.59,113710.82,2587.29,116298.11,46519.24,69778.87,0.30,20933.66,3140.05,17793.61,48845.21,9769.04,39076.16,8.35
2068,2021-08-29,P102068,IT06,SPAIN,C2022,173971.97,1955.20,172016.77,27680.72,144336.05,375.36,144711.41,57884.56,86826.85,0.30,26048.05,3907.21,22140.85,60778.79,12155.76,48623.03,9.24
2069,2021-08-30,P102069,IT01,SPAIN,C2005,159938.50,1296.32,158642.18,22342.58,136299.60,4629.51,140929.11,56371.64,84557.47,0.30,25367.24,3805.09,21562.15,59190.23,11838.05,47352.18,8.16
2070,2021-08-31,P102070,IT05,FRANCE,C2023,108359.60,4966.61,103392.99,11936.91,91456.08,4131.61,95587.69,38235.08,57352.61,0.30,17205.78,2580.87,14624.92,40146.83,8029.37,32117.46,7.36
2071,2021-09-01,P102071,IT01,GERMANY,C2016,187034.38,3301.40,183732.98,13045.89,170687.09,566.43,171253.52,68501.41,102752.11,0.30,30825.63,4623.85,26201.79,71926.48,14385.30,57541.18,9.46
2072,2021-09-02,P102072,IT01,POLAND,C2025,121658.81,3300.75,118358.06,17105.84,101252.22,4187.73,105439.95,42175.98,63263.97,0.30,18979.19,2846.88,16132.31,44284.78,8856.96,35427.82,8.76
2073,2021-09-03,P102073,IT03,CANADA,C2017,115616.64,2373.03,113243.61,16696.43,96547.18,654.03,97201.21,38880.48,58320.73,0.30,17496.22,2624.43,14871.79,40824.51,8164.90,32659.61,9.70
2074,2021-09-04,P102074,IT02,FRANCE,C2024,110744.62,2024.48,108720.14,16002.37,92717.77,4354.18,97071.95,38828.78,58243.17,0.30,17472.95,2620.94,14852.01,40770.22,8154.04,32616.18,7.80
2075,2021-09-05,P102075,IT06,CANADA,C2024,146555.13,1096.09,145459.04,19420.91,126038.13,1647.26,127685.39,51074.16,76611.23,0.30,22983.37,3447.51,19535.86,53627.86,10725.57,42902.29,9.83
2076,2021-09-06,P102076,IT04,CANADA,C2024,166755.96,1347.81,165408.15,25783.58,139624.57,4715.87,144340.44,57736.18,86604.26,0.30,25981.28,3897.19,22084.09,60622.98,12124.60,48498.39,8.91
2077,2021-09-07,P102077,IT05,POLAND,C2024,186451.12,1736.33,184714.79,10318.16,174396.63,60.35,174456.98,69782.79,104674.19,0.30,31402.26,4710.34,26691.92,73271.93,14654.39,58617.55,7.50
2078,2021-09-08,P102078,IT01,POLAND,C2012,90102.76,3357.07,86745.69,26294.55,60451.14,4636.04,65087.18,26034.87,39052.31,0.30,11715.69,1757.35,9958.34,27336.62,5467.32,21869.29,7.63
2079,2021-09-09,P102079,IT02,POLAND,C2023,139180.36,4499.87,134680.49,16126.34,118554.15,1933.54,120487.69,48195.08,72292.61,0.30,21687.78,3253.17,18434.62,50604.83,10120.97,40483.86,9.80
2080,2021-09-10,P102080,IT05,GERMANY,C2003,173810.43,2199.76,171610.67,14160.98,157449.69,1921.77,159371.46,63748.58,95622.88,0.30,28686.86,4303.03,24383.83,66936.01,13387.20,53548.81,7.80
2081,2021-09-11,P102081,IT07,GERMANY,C2002,103799.84,4043.66,99756.18,19149.60,80606.58,3844.20,84450.78,33780.31,50670.47,0.30,15201.14,2280.17,12920.97,35469.33,7093.87,28375.46,9.19
2082,2021-09-12,P102082,IT08,CANADA,C2006,109121.50,4745.33,104376.17,18685.37,85690.80,1674.37,87365.17,34946.07,52419.10,0.30,15725.73,2358.86,13366.87,36693.37,7338.67,29354.70,7.94
2083,2021-09-13,P102083,IT08,FRANCE,C2002,109401.56,2913.62,106487.94,20094.96,86392.98,4741.70,91134.68,36453.87,54680.81,0.30,16404.24,2460.64,13943.61,38276.57,7655.31,30621.25,7.18
2084,2021-09-14,P102084,IT08,CANADA,C2015,92736.39,2893.89,89842.50,23744.50,66098.00,259.72,66357.72,26543.09,39814.63,0.30,11944.39,1791.66,10152.73,27870.24,5574.05,22296.19,9.86
2085,2021-09-15,P102085,IT05,CANADA,C2006,184286.26,3298.23,180988.03,22748.23,158239.80,3333.83,161573.63,64629.45,96944.18,0.30,29083.25,4362.49,24720.77,67860.92,13572.18,54288.74,7.85
2086,2021-09-16,P102086,IT02,SPAIN,C2015,165253.02,4895.17,160357.85,18658.43,141699.42,1204.68,142904.10,57161.64,85742.46,0.30,25722.74,3858.41,21864.33,60019.72,12003.94,48015.78,7.28
2087,2021-09-17,P102087,IT06,SPAIN,C2019,90248.09,1625.25,88622.84,21409.31,67213.53,1710.33,68923.86,27569.54,41354.32,0.30,12406.29,1860.94,10545.35,28948.02,5789.60,23158.42,8.20
2088,2021-09-18,P102088,IT06,SPAIN,C2012,149699.97,3470.38,146229.59,18047.34,128182.25,287.55,128469.80,51387.92,77081.88,0.30,23124.56,3468.68,19655.88,53957.32,10791.46,43165.85,9.91
2089,2021-09-19,P102089,IT02,SPAIN,C2009,134361.03,2453.85,131907.18,26277.69,105629.49,3721.79,109351.28,43740.51,65610.77,0.30,19683.23,2952.48,16730.75,45927.54,9185.51,36742.03,9.72
2090,2021-09-20,P102090,IT04,SPAIN,C2003,132083.24,2948.30,129134.94,22948.24,106186.70,843.72,107030.42,42812.17,64218.25,0.30,19265.48,2889.82,16375.65,44952.78,8990.56,35962.22,7.57
2091,2021-09-21,P102091,IT01,SPAIN,C2007,113713.90,4163.16,109550.74,23320.04,86230.70,1765.86,87996.56,35198.62,52797.94,0.30,15839.38,2375.91,13463.47,36958.56,7391.71,29566.84,8.04
2092,2021-09-22,P102092,IT08,GERMANY,C2024,175203.70,3521.06,171682.64,23168.37,148514.27,553.50,149067.77,59627.11,89440.66,0.30,26832.20,4024.83,22807.37,62608.46,12521.69,50086.77,8.72
2093,2021-09-23,P102093,IT02,SPAIN,C2011,178869.35,3952.07,174917.28,27628.62,147288.66,1600.80,148889.46,59555.78,89333.68,0.30,26800.10,4020.02,22780.09,62533.57,12506.71,50026.86,9.69
2094,2021-09-24,P102094,IT01,SPAIN,C2009,187343.52,3784.28,183559.24,21275.60,162283.64,406.64,162690.28,65076.11,97614.17,0.30,29284.25,4392.64,24891.61,68329.92,13665.98,54663.93,7.36
2095,2021-09-25,P102095,IT08,SPAIN,C2010,122168.77,3282.76,118886.01,13407.54,105478.47,62.74,105541.21,42216.48,63324.73,0.30,18997.42,2849.61,16147.81,44327.31,8865.46,35461.85,8.15
2096,2021-09-26,P102096,IT02,SPAIN,C2020,185485.91,1713.31,183772.60,23627.33,160145.27,3380.84,163526.11,65410.44,98115.67,0.30,29434.70,4415.20,25019.49,68680.97,13736.19,54944.77,9.61
2097,2021-09-27,P102097,IT01,SPAIN,C2001,177674.23,3362.18,174312.05,29978.83,144333.22,815.19,145148.41,58059.36,87089.05,0.30,26126.71,3919.01,22207.71,60962.33,12192.47,48769.87,9.89
2098,2021-09-28,P102098,IT04,TURKEY,C2008,118133.76,4390.64,113743.12,22867.02,90876.10,2281.79,93157.89,37263.16,55894.73,0.30,16768.42,2515.26,14253.16,39126.31,7825.26,31301.05,9.98
2099,2021-09-29,P102099,IT06,TURKEY,C2008,142360.97,2740.13,139620.84,14299.19,125321.65,745.61,126067.26,50426.90,75640.36,0.30,22692.11,3403.82,19288.29,52948.25,10589.65,42358.60,9.02
2100,2021-09-30,P102100,IT01,TURKEY,C2009,172408.76,1395.80,171012.96,19570.90,151442.06,4152.57,155594.63,62237.85,93356.78,0.30,28007.03,4201.06,23805.98,65349.74,13069.95,52279.80,8.24
2101,2021-10-01,P102101,IT05,TURKEY,C2008,97453.76,4190.98,93262.78,20833.33,72429.45,1890.16,74319.61,29727.84,44591.77,0.30,13377.53,2006.63,11370.90,31214.24,6242.85,24971.39,8.56
